"Content ID","Category","Value"
"af373863-f9df-4330-b423-d2b802b30d6e","food","0"
"af373863-f9df-4330-b423-d2b802b30d6e","food","-15"
"af373863-f9df-4330-b423-d2b802b30d6e","food","-10"
"af373863-f9df-4330-b423-d2b802b30d6e","food","50"
"af373863-f9df-4330-b423-d2b802b30d6e","food","60"
"af373863-f9df-4330-b423-d2b802b30d6e","food","20"
"af373863-f9df-4330-b423-d2b802b30d6e","","-10"
"af373863-f9df-4330-b423-d2b802b30d6e","food","20"
"af373863-f9df-4330-b423-d2b802b30d6e","food","70"
"af373863-f9df-4330-b423-d2b802b30d6e","food",""
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","",""
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","-15"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","70"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","45"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","-15"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","60"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","-15"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","70"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","35"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","65"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","","-15"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","-15"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","20"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","-15"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","-10"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer","72"
"6380e982-07ac-4d21-bd23-cec0bcfa1ff9","soccer",""
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","",""
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-12"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","0"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","35"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-15"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","50"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","75"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","30"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","70"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","20"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","","-10"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","30"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","72"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","30"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","72"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-15"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","70"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-15"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","45"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-10"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","","35"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","50"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","35"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","70"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-5"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","72"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-5"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","-5"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","60"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","0"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","","-5"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","72"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","45"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","70"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","30"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel","35"
"b13bec8c-4469-4cc8-8650-7057eb95d3ee","travel",""
"43450a12-1e4c-4a17-a846-9d8768984051","",""
"43450a12-1e4c-4a17-a846-9d8768984051","animals","45"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-5"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-12"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-15"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","45"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","75"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","70"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","35"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","65"
"43450a12-1e4c-4a17-a846-9d8768984051","","-15"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-12"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","45"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","70"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-10"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","75"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","60"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-15"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","0"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","45"
"43450a12-1e4c-4a17-a846-9d8768984051","","45"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-10"
"43450a12-1e4c-4a17-a846-9d8768984051","animals","-5"
"43450a12-1e4c-4a17-a846-9d8768984051","animals",""
"7913b30d-19fd-4900-8a68-ce141192b3ec","",""
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-15"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","45"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","35"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","50"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","70"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","70"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","70"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-5"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","75"
"7913b30d-19fd-4900-8a68-ce141192b3ec","","-5"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","50"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-15"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","72"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-5"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-15"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","50"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","65"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-5"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","65"
"7913b30d-19fd-4900-8a68-ce141192b3ec","","75"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","75"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","75"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","30"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-12"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","30"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","30"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-12"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-12"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","20"
"7913b30d-19fd-4900-8a68-ce141192b3ec","","-10"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","75"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","-10"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","35"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking","70"
"7913b30d-19fd-4900-8a68-ce141192b3ec","cooking",""
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","",""
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","0"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-10"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","20"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","75"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-10"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-12"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","60"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","0"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-15"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","","70"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-15"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-12"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","30"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","75"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","60"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","75"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","45"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-5"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","50"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","","-15"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","70"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","45"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","35"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","35"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-15"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-15"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","60"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-10"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","50"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","","60"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","65"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","65"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-12"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-10"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","50"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","-15"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","70"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis","75"
"c5e2d733-94b9-4259-85e8-6fb7a95a1887","tennis",""
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","",""
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","75"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","-15"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","65"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","30"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","35"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","30"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","75"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology","75"
"e3cd0095-28c9-4f10-b04c-77b4e38bb85a","technology",""
"b7983f99-c4c7-455b-a120-b144101449ad","",""
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","45"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","-15"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","50"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","50"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","50"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","35"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","20"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","30"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","35"
"b7983f99-c4c7-455b-a120-b144101449ad","","50"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","70"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","50"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","75"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","50"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","70"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","-12"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","65"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","-5"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","45"
"b7983f99-c4c7-455b-a120-b144101449ad","","70"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","-10"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","-10"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs","-15"
"b7983f99-c4c7-455b-a120-b144101449ad","dogs",""
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","",""
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","60"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","-12"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","30"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","72"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","72"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","30"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","-12"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","0"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","-10"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","","45"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","30"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","50"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","30"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","65"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","70"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","70"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis","35"
"f2f7e343-5e8f-4ef3-b693-4261971c2ee7","tennis",""
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","",""
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","0"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","65"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","-5"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","-5"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","60"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","45"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","","65"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","-10"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","45"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","0"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","20"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","20"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","0"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","20"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","72"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","30"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","20"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","60"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","75"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","0"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","-10"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","","35"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","45"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","20"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","-12"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","35"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","50"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","20"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","-5"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","70"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","72"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","","65"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","20"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","45"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","65"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","65"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","75"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","65"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food","35"
"a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4","food",""
"c82d3a99-3d11-407d-9648-9f9560f40d7f","",""
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","-15"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","-15"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","-5"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","-10"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","72"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","60"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","-15"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","20"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","travel","70"
"c82d3a99-3d11-407d-9648-9f9560f40d7f","",""
"cad48d10-3ad3-4bf0-bee5-330783eb8532","",""
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","0"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","-12"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","30"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","-15"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","35"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","70"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","-5"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","50"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","-10"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","","65"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","20"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","0"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","50"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","-15"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","35"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","45"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","35"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer","60"
"cad48d10-3ad3-4bf0-bee5-330783eb8532","soccer",""
"52995b7c-6f2d-469c-a331-596323e6ad67","",""
"52995b7c-6f2d-469c-a331-596323e6ad67","science","70"
"52995b7c-6f2d-469c-a331-596323e6ad67","science","45"
"52995b7c-6f2d-469c-a331-596323e6ad67","science","60"
"52995b7c-6f2d-469c-a331-596323e6ad67","science","60"
"52995b7c-6f2d-469c-a331-596323e6ad67","science","-12"
"52995b7c-6f2d-469c-a331-596323e6ad67","science","75"
"52995b7c-6f2d-469c-a331-596323e6ad67","science",""
"888660b0-7dd8-4983-858a-101cd03d392b","",""
"888660b0-7dd8-4983-858a-101cd03d392b","science","72"
"888660b0-7dd8-4983-858a-101cd03d392b","science","35"
"888660b0-7dd8-4983-858a-101cd03d392b","science","70"
"888660b0-7dd8-4983-858a-101cd03d392b","science","45"
"888660b0-7dd8-4983-858a-101cd03d392b","science","30"
"888660b0-7dd8-4983-858a-101cd03d392b","science","30"
"888660b0-7dd8-4983-858a-101cd03d392b","science","50"
"888660b0-7dd8-4983-858a-101cd03d392b","science","0"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-15"
"888660b0-7dd8-4983-858a-101cd03d392b","","50"
"888660b0-7dd8-4983-858a-101cd03d392b","science","50"
"888660b0-7dd8-4983-858a-101cd03d392b","science","45"
"888660b0-7dd8-4983-858a-101cd03d392b","science","35"
"888660b0-7dd8-4983-858a-101cd03d392b","science","45"
"888660b0-7dd8-4983-858a-101cd03d392b","science","20"
"888660b0-7dd8-4983-858a-101cd03d392b","science","72"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-15"
"888660b0-7dd8-4983-858a-101cd03d392b","science","75"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-10"
"888660b0-7dd8-4983-858a-101cd03d392b","","20"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-10"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-15"
"888660b0-7dd8-4983-858a-101cd03d392b","science","0"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-10"
"888660b0-7dd8-4983-858a-101cd03d392b","science","0"
"888660b0-7dd8-4983-858a-101cd03d392b","science","72"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-10"
"888660b0-7dd8-4983-858a-101cd03d392b","science","0"
"888660b0-7dd8-4983-858a-101cd03d392b","science","50"
"888660b0-7dd8-4983-858a-101cd03d392b","","50"
"888660b0-7dd8-4983-858a-101cd03d392b","science","60"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-10"
"888660b0-7dd8-4983-858a-101cd03d392b","science","72"
"888660b0-7dd8-4983-858a-101cd03d392b","science","20"
"888660b0-7dd8-4983-858a-101cd03d392b","science","75"
"888660b0-7dd8-4983-858a-101cd03d392b","science","-12"
"888660b0-7dd8-4983-858a-101cd03d392b","science","70"
"888660b0-7dd8-4983-858a-101cd03d392b","science","50"
"888660b0-7dd8-4983-858a-101cd03d392b","science","60"
"888660b0-7dd8-4983-858a-101cd03d392b","",""
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","",""
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","75"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","-12"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","72"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","60"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","0"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","50"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","-5"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","-12"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","35"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","","20"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","30"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","20"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","30"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","65"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","72"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","70"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","30"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","72"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","0"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","","60"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","70"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","-12"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","35"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","72"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying","50"
"14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","studying",""
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","",""
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-10"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-15"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","50"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","50"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","30"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","50"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-5"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","20"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","30"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","","75"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-5"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-15"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","75"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-12"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","50"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","20"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","70"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","0"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-5"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","","70"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","30"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-10"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","35"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals","-5"
"6ccf94b4-f549-4d17-a1d0-3bf7656bce81","animals",""
"145ed259-6151-4021-bc13-a0b5482e5bd8","",""
"145ed259-6151-4021-bc13-a0b5482e5bd8","technology","45"
"145ed259-6151-4021-bc13-a0b5482e5bd8","technology","-5"
